"invoicenumber","servicedate","financialperiod","custid","custname","siteid","sitename","addr1","addr2","city","postcode","wastetype","descr","wastedescription","ewccode","disposalmode","disposalmodedesc","qty","kgs","tonnes","costs"
"0001262241","9/19/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/19/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/19/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","42.20 ","0.042 ","£31.30"
"0001262241","9/19/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","44.20 ","0.044 ","£25.20"
"0001262241","9/21/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/21/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/21/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/21/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HS","770 L Bin","INFECTIOUS HEALTHCARE SHARPS - INCINERATE","18 01 03 / 18 01 09","D10","Incineration Tonnes","1","55.00 ","0.055 ","£35.35"
"0001262241","9/21/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","45.00 ","0.045 ","£25.20"
"0001262241","9/24/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/24/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/24/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"0001262241","9/24/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","35.20 ","0.035 ","£25.20"
"0001262241","9/26/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-AdministrationFee        ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/26/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","NULL","HWCN-Req for Waste Disposal   ","NULL","NULL","NULL","NULL","1","0.00 ","0.000 ","£5.00"
"0001262241","9/26/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","2","86.00 ","0.086 ","£31.30"
"0001262241","9/26/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HT","770 L Bin","INFECTIOUS HEALTHCARE FOR ALTERNATIVE TREATMENT","18 01 03","D09","AT Tonnes","1","36.80 ","0.037 ","£25.20"
"0001262241","9/28/2018 0:00","201809","9002457","Layer 9","002       ","Community Hospital  ","Martell Road","                              ","London","SE218EN","HL","770 L Bin","NON-HAZARDOUS HEALTHCARE WASTE","18 01 04","D1 ","Other Tonnes","1","60.00 ","0.060 ","£15.65"
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
